alias,canonical_id,alias_type,confidence,source
파스향나무잎추출물,gaultheria_procumbens_wintergreen_leaf_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
파인애플추출물,ananas_sativus_pineapple_fruit_extract,synonym,high,KCIA 표준화명칭목록 2026-06-30
파타야추출물,hylocereus_undatus_fruit_extract,synonym,high,KCIA 표준화명칭목록 2026-06-30
파파야열매추출물,carica_papaya_papaya_fruit_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
파파인,papain,ko,high,KCIA 표준화명칭목록 2026-06-30
판테닐에칠에텔,panthenyl_ethyl_ether,synonym,high,KCIA 표준화명칭목록 2026-06-30
판테닐에틸에터,panthenyl_ethyl_ether,ko,high,KCIA 표준화명칭목록 2026-06-30
판테닐하이드록시프로필스테아다이모늄클로라이드,panthenyl_hydroxypropyl_steardimonium_chloride,ko,high,KCIA 표준화명칭목록 2026-06-30
판테닐하이드록시프로필스테아디모늄클로라이드,panthenyl_hydroxypropyl_steardimonium_chloride,synonym,high,KCIA 표준화명칭목록 2026-06-30
판테친,pantethine,synonym,high,KCIA 표준화명칭목록 2026-06-30
판테틴,pantethine,ko,high,KCIA 표준화명칭목록 2026-06-30
판토테닉애씨드,pantothenic_acid,ko,high,KCIA 표준화명칭목록 2026-06-30
팔각회향추출물,illicium_verum_anise_fruit_extract,synonym,high,KCIA 표준화명칭목록 2026-06-30
팔마로사오일,cymbopogon_martini_oil,ko,high,KCIA 표준화명칭목록 2026-06-30
팔미타미도프로필트라이모늄클로라이드,palmitamidopropyltrimonium_chloride,ko,high,KCIA 표준화명칭목록 2026-06-30
팔미타미도프로필트리모늄클로라이드,palmitamidopropyltrimonium_chloride,synonym,high,KCIA 표준화명칭목록 2026-06-30
팔미토일다이펩타이드-5다이아미노부틸로일하이드록시트 레오닌,palmitoyl_dipeptide_5_diaminobutyroyl_hydroxythreonine,ko,high,KCIA 표준화명칭목록 2026-06-30
팔미토일디펩타이드-5디아미노부티로일하이드록시트레오 닌,palmitoyl_dipeptide_5_diaminobutyroyl_hydroxythreonine,synonym,high,KCIA 표준화명칭목록 2026-06-30
팔미토일미리스틸세리네이트,palmitoyl_myristyl_serinate,ko,high,KCIA 표준화명칭목록 2026-06-30
팔미토일올리고펩타이드,palmitoyl_hexapeptide_12,synonym,high,KCIA 표준화명칭목록 2026-06-30
팔미토일테트라펩타이드-10,palmitoyl_tetrapeptide_10,ko,high,KCIA 표준화명칭목록 2026-06-30
팔미토일트라이펩타이드-5,palmitoyl_tripeptide_5,ko,high,KCIA 표준화명칭목록 2026-06-30
팔미토일트라이펩타이드-8,palmitoyl_tripeptide_8,ko,high,KCIA 표준화명칭목록 2026-06-30
팔미토일트리펩타이드-1,palmitoyl_tripeptide_1,synonym,high,KCIA 표준화명칭목록 2026-06-30
팔미토일트리펩타이드-5,palmitoyl_tripeptide_5,synonym,high,KCIA 표준화명칭목록 2026-06-30
팔미토일트리펩타이드-8,palmitoyl_tripeptide_8,synonym,high,KCIA 표준화명칭목록 2026-06-30
팔미토일포도덩굴싹추출물,palmitoyl_grapevine_shoot_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
팔미토일포도씨추출물,palmitoyl_grape_seed_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
팔미토일헥사펩타이드-12,palmitoyl_hexapeptide_12,ko,high,KCIA 표준화명칭목록 2026-06-30
팔손이분홍치추출물,palmaria_palmata_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
팥추출물,vigna_angularis_seed_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
패션프룻열매추출물,passiflora_edulis_fruit_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
펄라이트,perlite,ko,high,KCIA 표준화명칭목록 2026-06-30
페네칠벤조에이트,phenethyl_benzoate,synonym,high,KCIA 표준화명칭목록 2026-06-30
페네틸벤조에이트,phenethyl_benzoate,ko,high,KCIA 표준화명칭목록 2026-06-30
페닐벤즈이미다졸설포닉애씨드,phenylbenzimidazole_sulfonic_acid,ko,high,KCIA 표준화명칭목록 2026-06-30
페닐프로필디메칠실록시실리케이트,phenylpropyldimethylsiloxysilicate,synonym,high,KCIA 표준화명칭목록 2026-06-30
페닐프로필디메틸실록시실리케이트,phenylpropyldimethylsiloxysilicate,ko,high,KCIA 표준화명칭목록 2026-06-30
페루기네움철쭉추출물,rhododendron_ferrugineum_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
페룰릭애씨드,ferulic_acid,ko,high,KCIA 표준화명칭목록 2026-06-30
페릭페로시아나이드,ferric_ferrocyanide,ko,high,KCIA 표준화명칭목록 2026-06-30
페퍼민트잎추출물,mentha_piperita_peppermint_leaf_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
페퍼민트추출물,mentha_piperita_peppermint_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
페포호박씨오일,cucurbita_pepo_pumpkin_seed_oil,ko,high,KCIA 표준화명칭목록 2026-06-30
펙틴,pectin,ko,high,KCIA 표준화명칭목록 2026-06-30
펜타소듐트라이포스페이트,pentasodium_triphosphate,ko,high,KCIA 표준화명칭목록 2026-06-30
펜타소듐트리포스페이트,pentasodium_triphosphate,synonym,high,KCIA 표준화명칭목록 2026-06-30
펜타소듐펜테테이트,pentasodium_pentetate,ko,high,KCIA 표준화명칭목록 2026-06-30
펜타에리스리틸다이스테아레이트,pentaerythrityl_distearate,ko,high,KCIA 표준화명칭목록 2026-06-30
펜타에리스리틸디스테아레이트,pentaerythrityl_distearate,synonym,high,KCIA 표준화명칭목록 2026-06-30
펜타에리스리틸테트라에칠헥사노에이트,pentaerythrityl_tetraethylhexanoate,synonym,high,KCIA 표준화명칭목록 2026-06-30
펜타에리스리틸테트라에틸헥사노에이트,pentaerythrityl_tetraethylhexanoate,ko,high,KCIA 표준화명칭목록 2026-06-30
편백나무잎추출물,chamaecyparis_obtusa_leaf_extract,synonym,high,KCIA 표준화명칭목록 2026-06-30
편백수,chamaecyparis_obtusa_water,ko,high,KCIA 표준화명칭목록 2026-06-30
편백오일,chamaecyparis_obtusa_oil,ko,high,KCIA 표준화명칭목록 2026-06-30
편백잎추출물,chamaecyparis_obtusa_leaf_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
포도즙,vitis_vinifera_grape_juice,ko,high,KCIA 표준화명칭목록 2026-06-30
포도즙추출물,vitis_vinifera_grape_juice_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
포도추출물,vitis_vinifera_grape_fruit_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
포르피리듐 크루엔툼추출물,porphyridium_cruentum_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
포스파티딜콜린,phosphatidylcholine,ko,high,KCIA 표준화명칭목록 2026-06-30
포스포릭애씨드,phosphoric_acid,ko,high,KCIA 표준화명칭목록 2026-06-30
포타슘벤조에이트,potassium_benzoate,ko,high,KCIA 표준화명칭목록 2026-06-30
포타슘스테아레이트,potassium_stearate,ko,high,KCIA 표준화명칭목록 2026-06-30
포타슘코코에이트,potassium_cocoate,ko,high,KCIA 표준화명칭목록 2026-06-30
포타슘코코일글리시네이트,potassium_cocoyl_glycinate,ko,high,KCIA 표준화명칭목록 2026-06-30
포타슘포스페이트,potassium_phosphate,ko,high,KCIA 표준화명칭목록 2026-06-30
포투레카 필로사추출물,portulaca_pilosa_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
포트마리골드꽃오일,calendula_officinalis_flower_oil,ko,high,KCIA 표준화명칭목록 2026-06-30
포트마리골드추출물,calendula_officinalis_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
포피리듐 크루엔툼추출물,porphyridium_cruentum_extract,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴록사머184,poloxamer_184,ko,high,KCIA 표준화명칭목록 2026-06-30
폴록사머338,poloxamer_338,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리C10-30알킬아크릴레이트,poly_c10_30_alkyl_acrylate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-10다이아이소스테아레이트,polyglyceryl_10_diisostearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-10다이올리에이트,polyglyceryl_10_dioleate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-10데카아이소스테아레이트,polyglyceryl_10_decaisostearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-10데카이소스테아레이트,polyglyceryl_10_decaisostearate,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-10디올리에이트,polyglyceryl_10_dioleate,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-10디이소스테아레이트,polyglyceryl_10_diisostearate,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-10미리스테이트,polyglyceryl_10_myristate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-10스테아레이트,polyglyceryl_10_stearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-10아이소스테아레이트,polyglyceryl_10_isostearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-10올리에이트,polyglyceryl_10_oleate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-10이소스테아레이트,polyglyceryl_10_isostearate,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-2다이아이소스테아레이트,polyglyceryl_2_diisostearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-2다이폴리하이드록시스테아레이트,polyglyceryl_2_dipolyhydroxystearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-2디이소스테아레이트,polyglyceryl_2_diisostearate,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-2디폴리하이드록시스테아레이트,polyglyceryl_2_dipolyhydroxystearate,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-2스테아레이트,polyglyceryl_2_stearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-2아이소스테아레이트,polyglyceryl_2_isostearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-2아이소스테아레이트/다이머다이리놀리에이 트코폴리머,polyglyceryl_2_isostearate_dimer_dilinoleate_copolymer,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-2이소스테아레이트,polyglyceryl_2_isostearate,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-2이소스테아레이트/다이머디리놀리에이트코 폴리머,polyglyceryl_2_isostearate_dimer_dilinoleate_copolymer,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-3다이스테아레이트,polyglyceryl_3_distearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-3디스테아레이트,polyglyceryl_3_distearate,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-3라우레이트,polyglyceryl_3_laurate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-3베타이네이트아세테이트,polyglyceryl_3_betainate_acetate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-3비즈왁스,polyglyceryl_3_beeswax,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-3스테아레이트,polyglyceryl_3_stearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-3올리에이트,polyglyceryl_3_oleate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-3카프레이트,polyglyceryl_3_caprate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-3코코에이트,polyglyceryl_3_cocoate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘,polyglyceryl_3_polydimethylsiloxyethyl_dimethicone,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-3폴리디메칠실록시에칠디메치콘,polyglyceryl_3_polydimethylsiloxyethyl_dimethicone,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-4라우레이트,polyglyceryl_4_laurate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-4라우레이트/석시네이트,polyglyceryl_4_laurate_succinate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-4올리에이트,polyglyceryl_4_oleate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-6다이스테아레이트,polyglyceryl_6_distearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-6디스테아레이트,polyglyceryl_6_distearate,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-6라우레이트,polyglyceryl_6_laurate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-6리시놀리에이트,polyglyceryl_6_ricinoleate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-6베헤네이트,polyglyceryl_6_behenate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-6스테아레이트,polyglyceryl_6_stearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-6올리에이트,polyglyceryl_6_oleate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-6카프릴레이트,polyglyceryl_6_caprylate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리글리세릴-6폴리하이드록시스테아레이트,polyglyceryl_6_polyhydroxystearate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리비닐알코올,polyvinyl_alcohol,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리소르베이트21,polysorbate_21,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리소르베이트40,polysorbate_40,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리솔베이트21,polysorbate_21,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리솔베이트40,polysorbate_40,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리실리콘-15,polysilicone_15,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리실리콘-2,polysilicone_2,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리실리콘-29,polysilicone_29,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리아미노프로필바이구아나이드,polyaminopropyl_biguanide,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리아크릴레이트-13,polyacrylate_13,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리에스터-11,polyester_11,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리에스터-37,polyester_37,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리에스터-5,polyester_5,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리에스터-8,polyester_8,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리에칠렌테레프탈레이트,polyethylene_terephthalate,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리에터-1,polyether_1,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리에텔-1,polyether_1,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리에틸렌테레프탈레이트,polyethylene_terephthalate,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리우레탄-14,polyurethane_14,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리우레탄-15,polyurethane_15,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리우레탄-35,polyurethane_35,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리이미드-1,polyimide_1,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-11,polyquaternium_11,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-113,polyquaternium_113,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-16,polyquaternium_16,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-22,polyquaternium_22,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-39,polyquaternium_39,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-4,polyquaternium_4,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-47,polyquaternium_47,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-51,polyquaternium_51,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-55,polyquaternium_55,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-59,polyquaternium_59,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-6,polyquaternium_6,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-67,polyquaternium_67,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-70,polyquaternium_70,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-73,polyquaternium_73,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리쿼터늄-80,polyquaternium_80,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리페닐실세스퀴옥산,polyphenylsilsesquioxane,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리페닐실세스퀴옥세인,polyphenylsilsesquioxane,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리프로필렌,polypropylene,ko,high,KCIA 표준화명칭목록 2026-06-30
폴리프로필실세스퀴옥산,polypropylsilsesquioxane,synonym,high,KCIA 표준화명칭목록 2026-06-30
폴리프로필실세스퀴옥세인,polypropylsilsesquioxane,ko,high,KCIA 표준화명칭목록 2026-06-30
폴릭애씨드,folic_acid,ko,high,KCIA 표준화명칭목록 2026-06-30
폴스애플민트잎추출물,mentha_rotundifolia_leaf_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
퐁감씨추출물,pongamia_pinnata_seed_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
푸르메리아 루브라꽃추출물,plumeria_rubra_flower_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
푸르켈라리아 룸브리칼리스추출물,furcellaria_lumbricalis_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
푸마릭애씨드,fumaric_acid,ko,high,KCIA 표준화명칭목록 2026-06-30
풍선덩굴꽃/잎/덩굴추출물,cardiospermum_halicacabum_flower_leaf_vine_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
프랑스해안송껍질추출물,pinus_pinaster_bark_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
프렌치로즈꽃추출물,rosa_gallica_flower_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
프로방스장미꽃수,rosa_centifolia_flower_water,ko,high,KCIA 표준화명칭목록 2026-06-30
프로방스장미꽃추출물,rosa_centifolia_flower_extract,ko,high,KCIA 표준화명칭목록 2026-06-30
