ingredient_id,name_ko,name_en,product_count,sources,paper_key,pmid,doi,title,journal,publication_date,publication_types,abstract_available,evidence_tier,evidence_kind,relation_scope,applicability,mapped_effect_ids,directions,evidence_spans,passed_stage_count,first_failed_filter,review_status,runtime_score_change
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.20944/preprints202601.0042.v1,,10.20944/preprints202601.0042.v1,Skin Lesions in Patients Treated with BTK Inhibitors,,2026-01-01,Preprint,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.21203/rs.3.rs-9156086/v1,,10.21203/rs.3.rs-9156086/v1,Composition and structure of stratum corneum intercellular lipids in patients with osimertinib-induced hand-foot syndrome,,2026-03-24,Preprint,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.21203/rs.3.rs-9368633/v1,,10.21203/rs.3.rs-9368633/v1,"A novel, minimally invasive diagnostic test for KIT exon 11 internal tandem duplications in canine cutaneous mast cell tumours I: Assay development",,2026-04-10,Preprint,Y,6,animal,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.21203/rs.3.rs-9403964/v1,,10.21203/rs.3.rs-9403964/v1,"A novel, minimally invasive diagnostic test for KIT exon 11 internal tandem duplications in canine cutaneous mast cell tumours II: proof-of-principle applications",,2026-04-15,Preprint,Y,6,animal,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.22541/au.173944849.94599549/v1,,10.22541/au.173944849.94599549/v1,Bruton’s tyrosine kinase (BTK) is indispensable in Neutrophils to initiate and maintain Skin Inflammation in a Model of Pemphigoid Diseases,,2025-02-13,Preprint,Y,7,in_vitro,title_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.64898/2026.03.16.712185,,10.64898/2026.03.16.712185,Cancer Cell Line Encyclopedia Data Suggest that Ligands for ERBB Family Receptors May Drive BRAF -WT Melanomas,,2026-03-18,Preprint,Y,7,in_vitro,abstract_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.21203/rs.3.rs-9462092/v1,,10.21203/rs.3.rs-9462092/v1,Comparative safety of four tyrosine kinase inhibitors in hepatocellular carcinoma: a FAERS pharmacovigilance study with phase III trial cross-reference,,2026-05-20,Preprint,Y,8,review_or_reference,title_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.64898/2026.05.28.728467,,10.64898/2026.05.28.728467,Identification of Genomic Loci Associated with Cellular Rhythms in Diversity Outbred Mice,,2026-05-29,Preprint,Y,6,animal,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.64898/2026.07.07.736906,,10.64898/2026.07.07.736906,Optimization of process parameters for melanin nanoparticles synthesised from Pseudomonas stutzeri (BTCZ 109) using OFAT method and its anticancer property evaluation,,2026-07-07,Preprint,Y,7,in_vitro,abstract_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.20944/preprints202305.0751.v1,,10.20944/preprints202305.0751.v1,"A Comprehensive Review on Skin Pigmentation-Types, Causes, and Treatment",,2023-05-10,Preprint,Y,4,human_topical_observational_or_use_test,abstract_exact,human_topical,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.20944/preprints202306.0083.v1,,10.20944/preprints202306.0083.v1,Integrated Approach to Evaluate the Cosmetic Efficacy of Brown Alga Padina boergesenii: From Phytochemical Profiling to Bioactivity Assessment,,2023-06-01,Preprint,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.21203/rs.3.rs-3264644/v1,,10.21203/rs.3.rs-3264644/v1,Evaluation of topical adjuvant treatment of psoriasis with recombinant epidermal growth factor to control the e-regulation of EGFR: a clinical study,,2023-08-21,Preprint,Y,3,human_topical_clinical,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.22541/au.169410613.38703700/v1,,10.22541/au.169410613.38703700/v1,Tyrosine kinase inhibitor-induced severe bullous pemphigoid in a patient with advanced stage of liver cancer: a case report and literature review,,2023-09-07,Preprint,Y,8,review_or_reference,title_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.22541/au.170665331.16543783/v1,,10.22541/au.170665331.16543783/v1,Congenital deficiency of conventional dendritic cells promotes atopic dermatitis-like inflammation in mice,,2024-01-30,Preprint,Y,6,animal,abstract_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.21203/rs.3.rs-3909216/v1,,10.21203/rs.3.rs-3909216/v1,Lack of TYK2 Signaling Enhances Host Resistance to Candida albicans Skin Infection,,2024-02-05,Preprint,Y,6,animal,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.1101/2024.07.04.602096,,10.1101/2024.07.04.602096,Antimicrobial cetylpyridinium chloride suppresses mast cell function by targeting tyrosine phosphorylation of Syk kinase,,2024-07-08,Preprint,Y,6,animal,title_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1002/(sici)1099-1263(199912)19:1+<s39::aid-jat613>3.0.co;2-v,,10.1002/(sici)1099-1263(199912)19:1+<s39::aid-jat613>3.0.co;2-v,Historical overview of topical skin protectant development,Journal of Applied Toxicology,1999-12,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1002/(sici)1099-1263(199912)19:1+<s47::aid-jat615>3.0.co;2-u,,10.1002/(sici)1099-1263(199912)19:1+<s47::aid-jat615>3.0.co;2-u,Development of a reactive topical skin protectant,Journal of Applied Toxicology,1999-12,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1007/978-0-387-88495-0_2,,10.1007/978-0-387-88495-0_2,Topical Therapies for Nonmelanoma Skin Cancers,Skin Cancer Management,2009,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1007/978-1-4612-5868-1_34,,10.1007/978-1-4612-5868-1_34,The Topical Treatment of Skin Infection,Skin Microbiology,1981,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1007/978-3-642-27814-3_100-2,,10.1007/978-3-642-27814-3_100-2,Topical Growth Factors for Skin Rejuvenation,Textbook of Aging Skin,2015,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1007/978-981-10-4609-4_29,,10.1007/978-981-10-4609-4_29,Treatment of Topical Corticosteroid-Damaged Skin,A Treatise on Topical Corticosteroids in Dermatology,2018,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1007/springerreference_168461,,10.1007/springerreference_168461,Topical Peptides and Proteins for Aging Skin,SpringerReference,2012-02-03,reference-entry,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1016/j.ijpharm.2007.08.022,,10.1016/j.ijpharm.2007.08.022,Tyrosine-derived nanospheres for enhanced topical skin penetration,International Journal of Pharmaceutics,2008-02,journal-article,N,8,review_or_reference,title_exact,reference_only,,unclear,Tyrosine-derived nanospheres for enhanced topical skin penetration,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1016/s0037-6337(09)70579-0,,10.1016/s0037-6337(09)70579-0,Topical Minimizes Bruising,Skin & Allergy News,2009-11,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1021/acsami.0c22011.s001,,10.1021/acsami.0c22011.s001,Topical Application of PeptideChondroitin Sulfate Nanoparticles Allows Efficient Photoprotection in Skin,,2021-01-08,component,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1159/000072067,,10.1159/000072067,Topical Vaccination of DNA Antigens: Topical Delivery of DNA Antigens,Skin Pharmacology and Physiology,2003,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1159/000210938,,10.1159/000210938,Topical Retinoid Treatment for Skin Cancer: A Review,Skin Pharmacology,2009-03-31,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1159/000211167,,10.1159/000211167,Treatment of Photoaged Skin with Topical Tretinoin,Skin Pharmacology,2009-03-31,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1201/9781420000641-8,,10.1201/9781420000641-8,Skin Properties,Topical Antimicrobial Testing and Evaluation,1999-04-27,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1201/9781420000641-9,,10.1201/9781420000641-9,Skin Microbiology,Topical Antimicrobial Testing and Evaluation,1999-04-27,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.1201/b14168-10,,10.1201/b14168-10,Topical Treatments for Benign Photodamage,Photodamaged Skin,2004-05-26,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.21203/rs.3.rs-968293/v1,,10.21203/rs.3.rs-968293/v1,Systemic and topical administration of spermidine accelerates skin wound healing,,2021-10-14,component,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.21236/ada432035,,10.21236/ada432035,Reactive Topical Skin Protectant,,2004-06-01,report,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.3109/9780203904015-21,,10.3109/9780203904015-21,Methods for the Assessment of Topical Corticosteroid-Induced Skin Blanching,Topical Absorption of Dermatological Products,2002-01-02,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,crossref,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,Y,7,in_vitro,unconfirmed,mechanistic,,,,0,exact_single_ingredient,candidate_unverified,none
zinc_oxide,징크옥사이드,Zinc Oxide,750,pubmed,PMID:17244314,17244314,10.1111/j.1524-475x.2006.00179.x,"Zinc in wound healing: theoretical, experimental, and clinical aspects.",Wound repair and regeneration : official publication of the Wound Healing Society [and] the European Tissue Repair Society,2007,"Journal Article; Research Support, Non-U.S. Gov't; Review",Y,8,review_or_reference,abstract_exact,reference_only,,unclear,Zinc oxide in paste bandages (Unna boot) protects and soothes inflamed peri-ulcer skin.,3,direct_existing_effect,candidate_unverified,none
zinc_oxide,징크옥사이드,Zinc Oxide,750,pubmed,PMID:30444533,30444533,10.1111/phpp.12439,A review of inorganic UV filters zinc oxide and titanium dioxide.,"Photodermatology, photoimmunology & photomedicine",2018-12-10,Journal Article; Review,Y,8,review_or_reference,title_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
zinc_oxide,징크옥사이드,Zinc Oxide,750,pubmed,PMID:29086472,29086472,10.1111/jocd.12449,Dermatological and environmental toxicological impact of the sunscreen ingredient oxybenzone/benzophenone-3.,Journal of cosmetic dermatology,2017-10-31,Journal Article; Review,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,unclear,"Lastly, with the rise in skin cancer rates and the availability of more effective sunscreen actives such as micronized zinc oxide and titanium dioxide, serious doubts about the relative prevention benefit of personal care products containing oxybenzone must be raised and compared with the potential negative health and environmental effects caused by the accumulation of this and other chemicals in the ecosystem.",2,not_combination_product,candidate_unverified,none
zinc_oxide,징크옥사이드,Zinc Oxide,750,pubmed,PMID:33960676,33960676,10.1111/iwj.13588,Effectiveness of skin cleanser and protectant regimen on incontinence-associated dermatitis outcomes in acute care patients: A cluster randomised trial.,International wound journal,2021-05-07,Journal Article; Randomized Controlled Trial,Y,8,review_or_reference,abstract_exact,reference_only,,unclear,We conducted an open-label cluster randomised trial to compare the effectiveness of a combined regimen of (1) specialised skin cleansers with disposable body wipes and (2) either an acrylic terpolymer (T1) or zinc oxide (T2) skin protectant against disposable body wipes and zinc oxide protectant (control) in promoting IAD healing and reducing the risk of deterioration.,3,direct_existing_effect,candidate_unverified,none
zinc_oxide,징크옥사이드,Zinc Oxide,750,pubmed,PMID:40254135,40254135,10.1016/j.jconrel.2025.113754,Biomimetic hyaluronic acid-stabilized zinc oxide nanoparticles in acne treatment: A preclinical and clinical approach.,Journal of controlled release : official journal of the Controlled Release Society,2025-04-18,"Journal Article; Research Support, Non-U.S. Gov't",Y,3,human_topical_clinical,title_exact,human_topical,,,,0,exact_single_ingredient,candidate_unverified,none
zinc_oxide,징크옥사이드,Zinc Oxide,750,pubmed,PMID:35854432,35854432,10.1111/jocd.15242,Medical therapies for melasma.,Journal of cosmetic dermatology,2022-07-31,Journal Article; Review,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
zinc_oxide,징크옥사이드,Zinc Oxide,750,pubmed,PMID:36717288,36717288,10.1016/j.jtv.2023.01.007,The effectiveness of a hydrocolloid crusting method versus standard care in the treatment of incontinence-associated dermatitis among adult patients in an acute care setting: A randomised controlled trial.,Journal of tissue viability,2023-01-23,Randomized Controlled Trial; Journal Article,Y,2,human_topical_rct,abstract_exact,human_topical,,,,3,direct_existing_effect,candidate_unverified,none
zinc_oxide,징크옥사이드,Zinc Oxide,750,pubmed,PMID:34698020,34698020,10.1159/000517634,Adverse Reactions to Sunscreens.,Current problems in dermatology,2021-10-25,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
