portfolio_rank,selected_for_portfolio,ingredient_id,name_ko,name_en,product_count,current_runtime,effect_ids,best_evidence_tier,best_signal_score,best_relation_scope,best_applicability,best_pmid,best_title,evidence_component,product_component,function_component,portfolio_score,selection_reason,review_status,score_change
669,N,tetradecene,테트라데센,Tetradecene,118,N,effect_moisture_barrier,,0,,,,,0.0000,13.5815,10.0000,23.5815,product_usage+official_function,candidate_unverified,none
670,N,prunus_avium_sweet_cherry_seed_oil,양벚나무씨오일,Prunus Avium (Sweet Cherry) Seed Oil,117,N,effect_moisture_barrier,,0,,,,,0.0000,13.5575,10.0000,23.5575,product_usage+official_function,candidate_unverified,none
671,N,brassica_alcohol,브라시카알코올,Brassica Alcohol,115,N,effect_moisture_barrier,,0,,,,,0.0000,13.5089,10.0000,23.5089,product_usage+official_function,candidate_unverified,none
672,N,palmaria_palmata_extract,팔손이분홍치추출물,Palmaria Palmata Extract,115,N,effect_moisture_barrier,,0,,,,,0.0000,13.5089,10.0000,23.5089,product_usage+official_function,candidate_unverified,none
673,N,oryza_sativa_rice_bran_extract,쌀겨추출물,Oryza Sativa (Rice) Bran Extract,114,N,effect_moisture_barrier,,0,,,,,0.0000,13.4843,10.0000,23.4843,product_usage+official_function,candidate_unverified,none
674,N,humulus_lupulus_hops_extract,호프추출물,Humulus Lupulus (Hops) Extract,111,N,effect_moisture_barrier,,0,,,,,0.0000,13.4092,10.0000,23.4092,product_usage+official_function,candidate_unverified,none
675,N,butyrospermum_parkii_shea_oil,시어버터오일,Butyrospermum Parkii (Shea) Oil,108,N,effect_moisture_barrier,,0,,,,,0.0000,13.3321,10.0000,23.3321,product_usage+official_function,candidate_unverified,none
676,N,stearoxymethicone_dimethicone_copolymer,스테아록시메티콘/다이메티콘코폴리머,Stearoxymethicone/Dimethicone Copolymer,108,N,effect_moisture_barrier,,0,,,,,0.0000,13.3321,10.0000,23.3321,product_usage+official_function,candidate_unverified,none
677,N,gelidiella_acerosa_extract,겔리디엘라 아케로사추출물,Gelidiella Acerosa Extract,107,N,effect_moisture_barrier,,0,,,,,0.0000,13.3059,10.0000,23.3059,product_usage+official_function,candidate_unverified,none
678,N,glyceryl_linolenate,글리세릴리놀리네이트,Glyceryl Linolenate,107,N,effect_moisture_barrier,,0,,,,,0.0000,13.3059,10.0000,23.3059,product_usage+official_function,candidate_unverified,none
679,N,opuntia_ficus_indica_seed_oil,보검선인장씨오일,Opuntia Ficus-Indica Seed Oil,107,N,effect_moisture_barrier,,0,,,,,0.0000,13.3059,10.0000,23.3059,product_usage+official_function,candidate_unverified,none
680,N,cucurbita_pepo_pumpkin_seed_oil,페포호박씨오일,Cucurbita Pepo (Pumpkin) Seed Oil,105,N,effect_moisture_barrier,,0,,,,,0.0000,13.2527,10.0000,23.2527,product_usage+official_function,candidate_unverified,none
681,N,diethylhexyl_succinate,다이에틸헥실석시네이트,Diethylhexyl Succinate,104,N,effect_moisture_barrier,,0,,,,,0.0000,13.2258,10.0000,23.2258,product_usage+official_function,candidate_unverified,none
682,N,glyceryl_dioleate,글리세릴다이올리에이트,Glyceryl Dioleate,103,N,effect_moisture_barrier,,0,,,,,0.0000,13.1986,10.0000,23.1986,product_usage+official_function,candidate_unverified,none
683,N,triticum_vulgare_wheat_bran_extract,밀겨추출물,Triticum Vulgare (Wheat) Bran Extract,103,N,effect_moisture_barrier,,0,,,,,0.0000,13.1986,10.0000,23.1986,product_usage+official_function,candidate_unverified,none
684,N,glyceryl_dibehenate,글리세릴다이베헤네이트,Glyceryl Dibehenate,102,N,effect_moisture_barrier,,0,,,,,0.0000,13.1712,10.0000,23.1712,product_usage+official_function,candidate_unverified,none
685,N,ppg_15_stearyl_ether,피피지-15스테아릴에터,PPG-15 Stearyl Ether,102,N,effect_moisture_barrier,,0,,,,,0.0000,13.1712,10.0000,23.1712,product_usage+official_function,candidate_unverified,none
686,N,oryza_sativa_rice_germ_extract,쌀배아추출물,Oryza Sativa (Rice) Germ Extract,99,N,effect_moisture_barrier,,0,,,,,0.0000,13.0872,10.0000,23.0872,product_usage+official_function,candidate_unverified,none
687,N,pelvetia_canaliculata_extract,채널드랙추출물,Pelvetia Canaliculata Extract,98,N,effect_moisture_barrier,,0,,,,,0.0000,13.0586,10.0000,23.0586,product_usage+official_function,candidate_unverified,none
688,N,neopentyl_glycol_dicaprylate_dicaprate,네오펜틸글라이콜다이카프릴레이트/다이카프레이트,Neopentyl Glycol Dicaprylate/Dicaprate,97,N,effect_moisture_barrier,,0,,,,,0.0000,13.0297,10.0000,23.0297,product_usage+official_function,candidate_unverified,none
689,N,cetyl_stearate,세틸스테아레이트,Cetyl Stearate,96,N,effect_moisture_barrier,,0,,,,,0.0000,13.0006,10.0000,23.0006,product_usage+official_function,candidate_unverified,none
690,N,decyl_oleate,데실올리에이트,Decyl Oleate,96,N,effect_moisture_barrier,,0,,,,,0.0000,13.0006,10.0000,23.0006,product_usage+official_function,candidate_unverified,none
691,N,batyl_alcohol,바틸알코올,Batyl Alcohol,94,N,effect_moisture_barrier,,0,,,,,0.0000,12.9414,10.0000,22.9414,product_usage+official_function,candidate_unverified,none
692,N,hydroxypropyl_bispalmitamide_mea,하이드록시프로필비스팔미타마이드엠이에이,Hydroxypropyl Bispalmitamide MEA,94,N,effect_moisture_barrier,,0,,,,,0.0000,12.9414,10.0000,22.9414,product_usage+official_function,candidate_unverified,none
693,N,polyglyceryl_2_isostearate_dimer_dilinoleate_copolymer,폴리글리세릴-2아이소스테아레이트/다이머다이리놀리에이 트코폴리머,Polyglyceryl-2 Isostearate/Dimer Dilinoleate Copolymer,94,N,effect_moisture_barrier,,0,,,,,0.0000,12.9414,10.0000,22.9414,product_usage+official_function,candidate_unverified,none
694,N,synthetic_japan_wax,합성재팬왁스,Synthetic Japan Wax,94,N,effect_moisture_barrier,,0,,,,,0.0000,12.9414,10.0000,22.9414,product_usage+official_function,candidate_unverified,none
695,N,actinidia_chinensis_kiwi_fruit_extract,키위추출물,Actinidia Chinensis (Kiwi) Fruit Extract,93,N,effect_moisture_barrier,,0,,,,,0.0000,12.9113,10.0000,22.9113,product_usage+official_function,candidate_unverified,none
696,N,dimethicone_peg_8_meadowfoamate,다이메티콘피이지-8메도우포메이트,Dimethicone PEG-8 Meadowfoamate,92,N,effect_moisture_barrier,,0,,,,,0.0000,12.8809,10.0000,22.8809,product_usage+official_function,candidate_unverified,none
697,N,glyceryl_ricinoleate,글리세릴리시놀리에이트,Glyceryl Ricinoleate,92,N,effect_moisture_barrier,,0,,,,,0.0000,12.8809,10.0000,22.8809,product_usage+official_function,candidate_unverified,none
698,N,triisostearyl_citrate,트라이아이소스테아릴시트레이트,Triisostearyl Citrate,92,N,effect_moisture_barrier,,0,,,,,0.0000,12.8809,10.0000,22.8809,product_usage+official_function,candidate_unverified,none
699,N,pantethine,판테틴,Pantethine,91,N,effect_moisture_barrier,,0,,,,,0.0000,12.8502,10.0000,22.8502,product_usage+official_function,candidate_unverified,none
700,N,glyceryl_isostearate,글리세릴아이소스테아레이트,Glyceryl Isostearate,90,N,effect_moisture_barrier,,0,,,,,0.0000,12.8191,10.0000,22.8191,product_usage+official_function,candidate_unverified,none
701,N,lauryl_lactate,라우릴락테이트,Lauryl Lactate,90,N,effect_moisture_barrier,,0,,,,,0.0000,12.8191,10.0000,22.8191,product_usage+official_function,candidate_unverified,none
702,N,hydrogenated_vegetable_glycerides,하이드로제네이티드식물성글리세라이즈,Hydrogenated Vegetable Glycerides,89,N,effect_moisture_barrier,,0,,,,,0.0000,12.7877,10.0000,22.7877,product_usage+official_function,candidate_unverified,none
703,N,phenethyl_benzoate,페네틸벤조에이트,Phenethyl Benzoate,89,N,effect_moisture_barrier,,0,,,,,0.0000,12.7877,10.0000,22.7877,product_usage+official_function,candidate_unverified,none
704,N,cucumis_sativus_cucumber_seed_oil,오이씨오일,Cucumis Sativus (Cucumber) Seed Oil,88,N,effect_moisture_barrier,,0,,,,,0.0000,12.7560,10.0000,22.7560,product_usage+official_function,candidate_unverified,none
705,N,hydrogenated_cottonseed_oil,하이드로제네이티드코튼씨드오일,Hydrogenated Cottonseed Oil,88,N,effect_moisture_barrier,,0,,,,,0.0000,12.7560,10.0000,22.7560,product_usage+official_function,candidate_unverified,none
706,N,nigella_sativa_seed_oil,블랙커민씨오일,Nigella Sativa Seed Oil,88,N,effect_moisture_barrier,,0,,,,,0.0000,12.7560,10.0000,22.7560,product_usage+official_function,candidate_unverified,none
707,N,cyclotetrasiloxane,사이클로테트라실록세인,Cyclotetrasiloxane,86,N,effect_moisture_barrier,,0,,,,,0.0000,12.6914,10.0000,22.6914,product_usage+official_function,candidate_unverified,none
708,N,triticum_vulgare_wheat_sprout_extract,밀싹추출물,Triticum Vulgare (Wheat) Sprout Extract,86,N,effect_moisture_barrier,,0,,,,,0.0000,12.6914,10.0000,22.6914,product_usage+official_function,candidate_unverified,none
709,N,cetearyl_dimethicone_vinyl_dimethicone_crosspolymer,세테아릴다이메티콘/비닐다이메티콘크로스폴리머,Cetearyl Dimethicone/Vinyl Dimethicone Crosspolymer,85,N,effect_moisture_barrier,,0,,,,,0.0000,12.6585,10.0000,22.6585,product_usage+official_function,candidate_unverified,none
710,N,dimer_dilinoleyl_dimer_dilinoleate,다이머다이리놀레일다이머다이리놀리에이트,Dimer Dilinoleyl Dimer Dilinoleate,85,N,effect_moisture_barrier,,0,,,,,0.0000,12.6585,10.0000,22.6585,product_usage+official_function,candidate_unverified,none
711,N,trimethyl_pentaphenyl_trisiloxane,트라이메틸펜타페닐트라이실록세인,Trimethyl Pentaphenyl Trisiloxane,85,N,effect_moisture_barrier,,0,,,,,0.0000,12.6585,10.0000,22.6585,product_usage+official_function,candidate_unverified,none
712,N,eriobotrya_japonica_leaf_extract,비파나무잎추출물,Eriobotrya Japonica Leaf Extract,84,N,effect_moisture_barrier,,0,,,,,0.0000,12.6253,10.0000,22.6253,product_usage+official_function,candidate_unverified,none
713,N,rosa_centifolia_flower_water,프로방스장미꽃수,Rosa Centifolia Flower Water,84,N,effect_moisture_barrier,,0,,,,,0.0000,12.6253,10.0000,22.6253,product_usage+official_function,candidate_unverified,none
714,N,trimethylolpropane_tricaprylate_tricaprate,트라이메틸롤프로판트라이카프릴레이트/트라이카프레이트,Trimethylolpropane Tricaprylate/Tricaprate,84,N,effect_moisture_barrier,,0,,,,,0.0000,12.6253,10.0000,22.6253,product_usage+official_function,candidate_unverified,none
715,N,schinziophyton_rautanenii_kernel_oil,몽곤고커넬오일,Schinziophyton Rautanenii Kernel Oil,82,N,effect_moisture_barrier,,0,,,,,0.0000,12.5576,10.0000,22.5576,product_usage+official_function,candidate_unverified,none
716,N,hypnea_musciformis_extract,힙네아 무스키포르미스추출물,Hypnea Musciformis Extract,81,N,effect_moisture_barrier,,0,,,,,0.0000,12.5232,10.0000,22.5232,product_usage+official_function,candidate_unverified,none
717,N,mangifera_indica_mango_seed_oil,망고씨오일,Mangifera Indica (Mango) Seed Oil,80,N,effect_moisture_barrier,,0,,,,,0.0000,12.4883,10.0000,22.4883,product_usage+official_function,candidate_unverified,none
718,N,hydrogenated_rapeseed_oil,하이드로제네이티드유채씨오일,Hydrogenated Rapeseed Oil,79,N,effect_moisture_barrier,,0,,,,,0.0000,12.4530,10.0000,22.4530,product_usage+official_function,candidate_unverified,none
719,N,carthamus_tinctorius_safflower_oleosomes,잇꽃올레오좀,Carthamus Tinctorius (Safflower) Oleosomes,75,N,effect_moisture_barrier,,0,,,,,0.0000,12.3073,10.0000,22.3073,product_usage+official_function,candidate_unverified,none
720,N,isodecyl_isononanoate,아이소데실아이소노나노에이트,Isodecyl Isononanoate,74,N,effect_moisture_barrier,,0,,,,,0.0000,12.2696,10.0000,22.2696,product_usage+official_function,candidate_unverified,none
721,N,isocetyl_stearoyl_stearate,아이소세틸스테아로일스테아레이트,Isocetyl Stearoyl Stearate,72,N,effect_moisture_barrier,,0,,,,,0.0000,12.1928,10.0000,22.1928,product_usage+official_function,candidate_unverified,none
722,N,palmitoyl_grapevine_shoot_extract,팔미토일포도덩굴싹추출물,Palmitoyl Grapevine Shoot Extract,72,N,effect_moisture_barrier,,0,,,,,0.0000,12.1928,10.0000,22.1928,product_usage+official_function,candidate_unverified,none
723,N,caryodendron_orinocense_seed_oil,카리오덴드론 오리노켄세씨오일,Caryodendron Orinocense Seed Oil,71,N,effect_moisture_barrier,,0,,,,,0.0000,12.1536,10.0000,22.1536,product_usage+official_function,candidate_unverified,none
724,N,ppg_2_myristyl_ether_propionate,피피지-2미리스틸에터프로피오네이트,PPG-2 Myristyl Ether Propionate,71,N,effect_moisture_barrier,,0,,,,,0.0000,12.1536,10.0000,22.1536,product_usage+official_function,candidate_unverified,none
725,N,spirulina_platensis_extract,스피룰리나 플라텐시스추출물,Spirulina Platensis Extract,71,N,effect_moisture_barrier,,0,,,,,0.0000,12.1536,10.0000,22.1536,product_usage+official_function,candidate_unverified,none
726,N,stearyl_caprylate,스테아릴카프릴레이트,Stearyl Caprylate,69,N,effect_moisture_barrier,,0,,,,,0.0000,12.0735,10.0000,22.0735,product_usage+official_function,candidate_unverified,none
727,N,rosa_moschata_seed_oil,사향장미씨오일,Rosa Moschata Seed Oil,68,N,effect_moisture_barrier,,0,,,,,0.0000,12.0327,10.0000,22.0327,product_usage+official_function,candidate_unverified,none
728,N,lauryl_myristyl_polyricinoleate,라우릴/미리스틸폴리리시놀리에이트,Lauryl/Myristyl Polyricinoleate,67,N,effect_moisture_barrier,,0,,,,,0.0000,11.9912,10.0000,21.9912,product_usage+official_function,candidate_unverified,none
729,N,lens_esculenta_lentil_seed_extract,렌틸콩씨추출물,Lens Esculenta (Lentil) Seed Extract,67,N,effect_moisture_barrier,,0,,,,,0.0000,11.9912,10.0000,21.9912,product_usage+official_function,candidate_unverified,none
730,N,octyldodecyl_oleate,옥틸도데실올리에이트,Octyldodecyl Oleate,66,N,effect_moisture_barrier,,0,,,,,0.0000,11.9491,10.0000,21.9491,product_usage+official_function,candidate_unverified,none
731,N,astragalus_membranaceus_root_extract,황기뿌리추출물,Astragalus Membranaceus Root Extract,65,N,effect_moisture_barrier,,0,,,,,0.0000,11.9063,10.0000,21.9063,product_usage+official_function,candidate_unverified,none
732,N,sargassum_filipendula_extract,사르가숨 필리펜둘라추출물,Sargassum Filipendula Extract,65,N,effect_moisture_barrier,,0,,,,,0.0000,11.9063,10.0000,21.9063,product_usage+official_function,candidate_unverified,none
733,N,gigartina_stellata_extract,기가르티나 스텔라타추출물,Gigartina Stellata Extract,63,N,effect_moisture_barrier,,0,,,,,0.0000,11.8189,10.0000,21.8189,product_usage+official_function,candidate_unverified,none
734,N,panax_ginseng_root_extract_kcia_4949,홍삼추출물,Panax Ginseng Root Extract,63,N,effect_moisture_barrier,,0,,,,,0.0000,11.8189,10.0000,21.8189,product_usage+official_function,candidate_unverified,none
735,N,tridecyl_stearate,트라이데실스테아레이트,Tridecyl Stearate,63,N,effect_moisture_barrier,,0,,,,,0.0000,11.8189,10.0000,21.8189,product_usage+official_function,candidate_unverified,none
736,N,ethyl_stearate,에틸스테아레이트,Ethyl Stearate,62,N,effect_moisture_barrier,,0,,,,,0.0000,11.7741,10.0000,21.7741,product_usage+official_function,candidate_unverified,none
737,N,asparagopsis_armata_extract,아스파라곱시스 아르마타추출물,Asparagopsis Armata Extract,61,N,effect_moisture_barrier,,0,,,,,0.0000,11.7287,10.0000,21.7287,product_usage+official_function,candidate_unverified,none
738,N,hydrolyzed_verbascum_thapsus_flower,하이드롤라이즈드우단담배풀꽃,Hydrolyzed Verbascum Thapsus Flower,61,N,effect_moisture_barrier,,0,,,,,0.0000,11.7287,10.0000,21.7287,product_usage+official_function,candidate_unverified,none
739,N,lauroyl_myristoyl_methyl_glucamide,라우로일/미리스토일메틸글루카마이드,Lauroyl/Myristoyl Methyl Glucamide,61,N,effect_moisture_barrier,,0,,,,,0.0000,11.7287,10.0000,21.7287,product_usage+official_function,candidate_unverified,none
740,N,cetyl_ricinoleate,세틸리시놀레이트,Cetyl Ricinoleate,60,N,effect_moisture_barrier,,0,,,,,0.0000,11.6824,10.0000,21.6824,product_usage+official_function,candidate_unverified,none
741,N,olive_oil_polyglyceryl_6_esters,올리브오일폴리글리세릴-6에스터,Olive Oil Polyglyceryl-6 Esters,60,N,effect_moisture_barrier,,0,,,,,0.0000,11.6824,10.0000,21.6824,product_usage+official_function,candidate_unverified,none
742,N,vigna_angularis_seed_extract,팥추출물,Vigna Angularis Seed Extract,60,N,effect_moisture_barrier,,0,,,,,0.0000,11.6824,10.0000,21.6824,product_usage+official_function,candidate_unverified,none
743,N,selaginella_lepidophylla_extract,로즈오브예리코추출물,Selaginella Lepidophylla Extract,59,N,effect_moisture_barrier,,0,,,,,0.0000,11.6355,10.0000,21.6355,product_usage+official_function,candidate_unverified,none
744,N,adansonia_digitata_fruit_extract,바오밥나무열매추출물,Adansonia Digitata Fruit Extract,58,N,effect_moisture_barrier,,0,,,,,0.0000,11.5877,10.0000,21.5877,product_usage+official_function,candidate_unverified,none
745,N,aesculus_hippocastanum_horse_chestnut_extract,가시칠엽수추출물,Aesculus Hippocastanum (Horse Chestnut) Extract,58,N,effect_moisture_barrier,,0,,,,,0.0000,11.5877,10.0000,21.5877,product_usage+official_function,candidate_unverified,none
746,N,hydrolyzed_adansonia_digitata_extract,하이드롤라이즈드바오밥나무추출물,Hydrolyzed Adansonia Digitata Extract,58,N,effect_moisture_barrier,,0,,,,,0.0000,11.5877,10.0000,21.5877,product_usage+official_function,candidate_unverified,none
