product_code,source_prefix,current_brand,product_name,suspected_brand,issue_type,recommended_action,confidence,note
lookfantastic_132fdfc14196b2,lookfantastic,Medik8,Perricone MD HP Hyaluronic Intensive Body Therapy 6 oz FG,Perricone MD,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HUDA BEAUTY; Medik8
lookfantastic_c9a8b05bdc8f2f,lookfantastic,BEAUTYPRO,Peter Thomas Roth Gold Hydra Gel Eye Mask 30 Pairs,Peter Thomas Roth,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=BEAUTYPRO; Peter Thomas Roth
lookfantastic_d53e2eebee9904,lookfantastic,COSRX,Peter Thomas Roth Water Drench® Hyaluronic Jelly Moisturizer,Peter Thomas Roth,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=COSRX; HUDA BEAUTY
lookfantastic_a587b3c546368f,lookfantastic,Color Wow,Peter Thomas Roth Water Drench Hyaluronic Cloud Serum 30ml,Peter Thomas Roth,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Color Wow; Peter Thomas Roth
lookfantastic_826afab84a9d29,lookfantastic,Gatineau,Peter Thomas Roth Collagen Skinjection Plumping & Firming Serum 30ml,Peter Thomas Roth,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Gatineau; HUDA BEAUTY; Peter Thomas Roth
lookfantastic_1821048a70441b,lookfantastic,NARS,Philip B. Weightless Volumizing Conditioner 6oz,Philip B.,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; Philip B.
lookfantastic_41644d29fcbb52,lookfantastic,Kerastase,Philip Kingsley Density Stimulating Scalp Toner 150ml,Philip Kingsley,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kerastase; Philip Kingsley
lookfantastic_f087a68a0b6e8f,lookfantastic,Wella Professionals Care,Philip Kingsley Elasti-Styler Extreme Curl Cream 150ml,Philip Kingsley,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Innersense; Philip Kingsley; Wella Professionals Care
lookfantastic_55ae6248472bb9,lookfantastic,MAC,RevitaLash Length Define Tubing Mascara (0.17 fl oz),RevitaLash,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=MAC; Oribe; RevitaLash
lookfantastic_f0f220199b5608,lookfantastic,RapidLash,RevitaLash Advanced Eyelash Serum 3.5ml (6 Month Supply),RevitaLash,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=RapidLash; The Ordinary
lookfantastic_5b49507f3d39b2,lookfantastic,RapidLash,RevitaLash Advanced Sensitive Eyelash Serum 2ml (3 Month Supply),RevitaLash,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=RapidLash; The Ordinary
lookfantastic_10dbea6bceb5f7,lookfantastic,RapidLash,RevitaLash Exclusive Advanced Eyelash Serum 1ml (1.5 Month Supply),RevitaLash,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=RapidLash; The Ordinary
lookfantastic_2b97fb732a96d5,lookfantastic,SkinCeuticals,RéVive Skincare Brightening Vitamin C Serum 30ml,RéVive,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=RéVive; SkinCeuticals
lookfantastic_10680009c20629,lookfantastic,Armani,SILKE London Hair Ties Frida - Multi-Coloured Jewel,SILKE London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Armani; Real Techniques
lookfantastic_bbe1a6cc54eb1e,lookfantastic,Beauty Works,SILKE London Hair Scrunchies Cream,SILKE London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty Works; Bondi Sands; NUXE; Origins; SILKE London
lookfantastic_7c0c9e7775c68c,lookfantastic,Bondi Sands,SILKE London Hair Scrunchies Cream,SILKE London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty Works; Bondi Sands; NUXE; Origins; SILKE London
lookfantastic_2659d4efd943b3,lookfantastic,NUXE,SILKE London Hair Scrunchies Cream,SILKE London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty Works; Bondi Sands; NUXE; Origins; SILKE London
lookfantastic_85a48a174f937a,lookfantastic,Origins,SILKE London Hair Scrunchies Cream,SILKE London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty Works; Bondi Sands; NUXE; Origins; SILKE London
lookfantastic_ec1b45ef1b955c,lookfantastic,Real Techniques,SILKE London Hair Ties Frida - Multi-Coloured Jewel,SILKE London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Armani; Real Techniques
lookfantastic_81fd40ba2ad703,lookfantastic,Beauty Of Joseon,Skin1004 Madagascar Centella Soothing Cream 75ml,SKIN1004,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty Of Joseon; Beauty of Joseon
lookfantastic_5cc8268bf015d7,lookfantastic,COSRX,SKIN1004 Spot Patch Duo,SKIN1004,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=COSRX; PATRICK TA
lookfantastic_dbabe640c3ea15,lookfantastic,Too Faced,Skin1004 Madagascar Centella Poremizing Fresh Ampoule 100ml,SKIN1004,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=PATRICK TA; Too Faced
lookfantastic_129d942ccf17da,lookfantastic,Bumble and bumble,Sachajuan Hair Mousse 200ml,Sachajuan,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bumble and bumble; Innersense; Sachajuan
lookfantastic_2931bc52bda467,lookfantastic,Christophe Robin,Sachajuan Intensive Repair Leave In Conditioner 150ml,Sachajuan,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Christophe Robin; Sachajuan
lookfantastic_554c564462ed33,lookfantastic,Color Wow,Sachajuan Leave In Conditioner 250ml,Sachajuan,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Color Wow; Sachajuan
lookfantastic_ee935b8685687b,lookfantastic,Color Wow,Sachajuan Volume Powder Hair Spray 200ml,Sachajuan,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Color Wow; Sachajuan
lookfantastic_2499f49fdb524f,lookfantastic,Kerastase,Sachajuan Anti Pollution Shampoo 250ml,Sachajuan,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kerastase; Sachajuan
lookfantastic_d9d20e9032ea75,lookfantastic,Kerastase,Sachajuan Curl Shampoo 250ml,Sachajuan,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kerastase; Sachajuan
lookfantastic_f39e8144d91d31,lookfantastic,Maybelline,Sachajuan Ocean Mist Volume Shampoo Travel Size 100ml,Sachajuan,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Maybelline; Sachajuan
lookfantastic_88b34dfa943447,lookfantastic,Maybelline,Sachajuan Scalp Shampoo Travel,Sachajuan,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Maybelline; Sachajuan
lookfantastic_7cedca1aad3752,lookfantastic,NARS,Sachajuan Hairspray Strong Hold 200ml,Sachajuan,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Color Wow; NARS
lookfantastic_daca62b6795c05,lookfantastic,Redken,Sachajuan Anti Pollution Conditioner 250ml,Sachajuan,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Redken; Sachajuan
lookfantastic_59a73d50ec3512,lookfantastic,Redken,Sachajuan Dry Shampoo Mousse,Sachajuan,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Aveda; Redken
lookfantastic_8dc9625a7e17b6,lookfantastic,Redken,Sachajuan Volume Cream 125ml,Sachajuan,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Redken; Sachajuan
lookfantastic_c64e41a351bfd4,lookfantastic,Silk'n,Shark Beauty CryoGlow Under-Eye Cooling & LED Anti-Ageing & Blemish Repair Mask - Pink,Shark Beauty,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr Dennis Gross; Silk'n
lookfantastic_ab78f0ea07afba,lookfantastic,Armani,Shiseido Revitalessence Glow Foundation 30ml (Various Shades) 110 Alabaster,Shiseido,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Armani; Kosas
lookfantastic_3c82800ad3a262,lookfantastic,Armani,Shiseido Synchro Skin Radiant Lifting Concealer 5.8ml (Various Shades) 303,Shiseido,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Armani; NARS
lookfantastic_e042c763725d82,lookfantastic,Armani,Shiseido Synchro Skin Radiant Lifting Foundation 30ml (Various Shades) Sunstone,Shiseido,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Armani; NARS
lookfantastic_6967c364f7b795,lookfantastic,Beauty of Joseon,Shiseido Vital Perfection Uplifting and Firming Eye Cream 15ml,Shiseido,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty of Joseon; NARS
lookfantastic_65fa3119a4d6b7,lookfantastic,La Roche-Posay,Shiseido Expert Sun Protector SPF50+ Face Cream 50ml,Shiseido,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=La Roche-Posay; Ultra Violette
lookfantastic_554192152c69b0,lookfantastic,Medik8,Shiseido Essential Energy Hydrating Day Cream SPF20 50ml,Shiseido,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Hourglass; Medik8
lookfantastic_65d2ec06f2acc2,lookfantastic,NYX Professional Makeup,Shiseido ArchLiner Ink Eyeliner - Shibui Black 01,Shiseido,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Chantecaille; NYX Professional Makeup
lookfantastic_8744ab4ee6a980,lookfantastic,Pai,Shiseido Benefiance Wrinkle Smoothing Eye Cream 15ml,Shiseido,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Medik8; OUAI; Pai
lookfantastic_6ffdc1017092cf,lookfantastic,RapidLash,Shiseido Full Lash Serum (6ml),Shiseido,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=RapidLash; Sweed
lookfantastic_ed8be3952b8153,lookfantastic,benefit,Shiseido Benefiance Eyecare Set 2026,Shiseido,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Tweezerman; benefit
lookfantastic_9b93af6f2622d8,lookfantastic,Sensse,Silk'n Dual LED Mask,Silk'n,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr Dennis Gross; Sensse
lookfantastic_0f608b1e4687bc,lookfantastic,Sensse,Silk'n LED Face EMS Mask,Silk'n,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Sensse; The Ordinary
lookfantastic_85f017527a1ec4,lookfantastic,Beauty Works,Skin Design London Face Tight Serum 30ml,Skin Design London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty Works; Skin Design London
lookfantastic_944eba4049d8b6,lookfantastic,The Ordinary,Skin Design London Clear Skin Peel 30ml,Skin Design London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Skin Design London; The Ordinary
lookfantastic_7b528fe8dc16f7,lookfantastic,lookfantastic Beauty Box,Skin Design London Cherry Gloss Peel 100ml,Skin Design London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Skin Design London; lookfantastic Beauty Box
lookfantastic_14a1b98170f70b,lookfantastic,Dr Dennis Gross,SkinCeuticals Clarifying Clay Masque 67g,SkinCeuticals,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr Dennis Gross; SkinCeuticals
lookfantastic_cc2e7b0c691188,lookfantastic,Estée Lauder,SkinCeuticals Phyto Corrective Essence Mist 50ml,SkinCeuticals,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Estée Lauder; SkinCeuticals
lookfantastic_f14a91836ad8ab,lookfantastic,MAC,SkinCeuticals Complete Lifting and Firming Anti-Glycation Collection,SkinCeuticals,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=MAC; SkinCeuticals
lookfantastic_289ec2676bd655,lookfantastic,Eve Lom,Slip Pure Silk Contour Sleep Mask - Wildflower,Slip,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Eve Lom; OUAI; Slip
lookfantastic_7958178c50b9a7,lookfantastic,Eve Lom,slip pure silk contour sleep mask - bluebelle,Slip,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Eve Lom; Slip
lookfantastic_39fb8feda66b05,lookfantastic,ghd,Slip Pure Silk Skinny Scrunchies With Complimentary Pouch - Hair On Point,Slip,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HUDA BEAUTY; ghd
lookfantastic_a14b3a6b01ca6d,lookfantastic,this works,Slip Pure Silk Contour Sleep Mask - Posie,Slip,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Slip; this works
lookfantastic_03c9d11643398f,lookfantastic,So Divine,Smile Makers The Tennis Pro G-Spot Vibrator,Smile Makers,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Smile Makers; So Divine
lookfantastic_dda51ebcf4ea8b,lookfantastic,Real Techniques,Spectrum Collections SC020 Wonder Sponge - Pink,Spectrum Collections,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Real Techniques; beautyblender
lookfantastic_01735593a497fc,lookfantastic,lookfantastic Beauty Box,Spectrum Collections Smooth & Set Dual-Texture Puff Duo,Spectrum Collections,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HUDA BEAUTY; lookfantastic Beauty Box
lookfantastic_fea236c4f0b6a5,lookfantastic,Bondi Sands,St. Tropez Gradual Tan Body Lotion Light-Medium 200ml,St. Tropez,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bondi Sands; St. Tropez
lookfantastic_2bdfe7d29b8e0d,lookfantastic,Bondi Sands,St. Tropez Gradual Tan Body Lotion Medium-Dark 200ml,St. Tropez,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bondi Sands; St. Tropez
lookfantastic_a4ed9ba70e7222,lookfantastic,Bondi Sands,St. Tropez Self Tan Classic Lotion 240ml,St. Tropez,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bondi Sands; St. Tropez
lookfantastic_cce3272c32259d,lookfantastic,Bondi Sands,St. Tropez Self Tan Purity Vitamins Mist 200ml,St. Tropez,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bondi Sands; St. Tropez
lookfantastic_93b1d24ecc37fa,lookfantastic,NARS,Stila Blush & Bronze Hydro Guava & Mocha,Stila,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; Stila
lookfantastic_d2acc6e47d90d1,lookfantastic,NARS,Stila HUGE Extreme Lash Mascara 13ml,Stila,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; Stila
lookfantastic_3b1bfc87721753,lookfantastic,Kiehl's Since 1851,StriVectin Super-C Dark Circle Brightening Eye Serum 15ml,StriVectin,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kiehl's Since 1851; StriVectin
lookfantastic_c27358c04109bf,lookfantastic,Piz Buin,Sun Bum Original SPF 30 Sunscreen Spray,Sun Bum,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Piz Buin; Sun Bum
lookfantastic_53edfdc757026d,lookfantastic,Piz Buin,Sun Bum Original SPF 50 Sunscreen Lotion 237ml,Sun Bum,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Piz Buin; Sun Bum
lookfantastic_b0b12573c68efe,lookfantastic,Ultrasun,Sun Bum Original SPF30 Lip Balm 4.25g (Various Options),Sun Bum,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bondi Sands; Ultrasun
lookfantastic_08fc46ecf458d6,lookfantastic,Vichy,Sun Bum Original SPF 30 Sunscreen Face Stick,Sun Bum,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Sun Bum; Vichy
